3 6
0.409862 -0.221717
3.2716 -3.57573
1.80661 -1.28438
2.7881 2.3439
3.23564 -0.659577
3.12414 0.784049
3.18269 -0.0420229
3.16883 0.597653
3.15693 -0.0420471
3.18496 0.827746
3.12436 -0.330109
3.17188 1.74272
3.01417 -1.20489
2.894 2.86324
2.97929 -2.20524
2.9501 1.03509
3.12143 2.85455
2.73384 -2.32558
1.68513 1.71631
3.35362 -0.617205
2.84235 -1.45052
1.86394 0.482951
2.38328 5.14499
2.00117 -3.08424
2.37618 1.5464
2.89752 1.75949
3.25432 0.511514
3.07227 -0.332803
3.05709 3.09788
2.75598 -2.36661
1.70005 1.51724
3.36106 0.913976
2.55903 -2.33139
1.84585 2.23634
3.3203 -0.965845
2.98116 -0.56552
2.93156 1.97986
3.19359 -0.869461
3.14577 1.28167
3.11246 -0.708338
3.11686 2.47039
2.90618 -1.83479
2.08751 -0.960763
2.51068 -0.345294
2.04874 0.758245
2.83808 2.47414
3.14382 -1.56528
3.099 2.26933
2.98419 -1.58799
2.9133 0.315463
2.90555 2.40069
3.104 -1.6757
3.0328 2.96436
2.8517 -2.17709
1.87797 0.138969
2.54697 4.39332
2.48474 -3.31497
1.64971 2.54597
2.82065 -4.20585
2.94624 0.310199
2.78356 3.90221
2.67277 -2.90287
1.61008 1.93717
3.16495 -2.91425
3.03538 0.860362
3.22492 1.1068
3.04869 -0.751496
2.87302 3.87937
2.61476 -2.82928
1.6398 2.24714
3.01867 -3.61969
3.01349 1.7618
3.15792 -0.96674
3.14477 1.78241
3.03814 -1.18107
2.84205 3.71503
2.7239 -2.7551
1.65762 1.62238
3.35702 -0.619423
2.82069 -1.54132
1.82323 0.839363
2.53214 5.42528
1.73891 -2.44265
2.68567 0.837192
2.4015 -1.25517
2.15478 1.03909
2.88201 1.30969
3.04414 3.45434
2.57214 -2.68035
1.7349 2.34859
3.12113 -3.03321
3.03971 1.57953
3.16563 -0.787437
3.15645 1.5315
3.06803 -0.958769
2.93407 3.65717
2.66392 -2.69508
1.63535 2.06336
3.13331 -3.07509
3.03741 1.194
3.21968 0.0719387
3.13531 0.280595
3.19605 0.622063
3.13018 -0.157269
3.18675 1.37717
3.05881 -0.871551
2.90248 3.78141
2.63564 -2.7703
1.63593 2.17627
3.0602 -3.44706
3.0242 1.61394
3.17485 -0.755778
3.15702 1.38869
3.0881 -0.824463
3.03213 3.17491
2.7635 -2.38755
1.70841 1.4325
3.33562 1.6238
2.41942 -2.50766
2.03788 2.12698
3.18809 3.02575
2.34627 -2.67649
2.10891 2.06824
2.98023 4.20815
2.12147 -2.73318
2.34139 1.34892
2.84643 0.208992
2.48616 -1.34192
2.06421 1.44104
2.49324 5.02123
2.0883 -3.10036
2.30214 1.79983
2.60942 4.53696
2.39882 -3.21408
1.84278 2.60218
3.11384 -2.96136
3.03868 1.8738
3.11326 -1.20935
3.0735 2.76016
2.87203 -2.03896
1.93368 -0.229878
2.83518 2.04866
3.25967 0.184987
3.08674 -0.0702894
3.15308 2.23507
2.92046 -1.69732
2.18536 -1.23008
2.35915 0.044945
2.19297 -0.156085
2.40448 -0.60307
2.14215 0.583058
2.73956 -0.292525
1.93703 0.463499
2.62612 4.08021
2.63045 -3.1882
1.57089 2.03495
3.02749 -3.65757
3.01779 1.48356
3.20247 -0.418569
3.15372 0.832099
3.15276 -0.250619
3.18211 1.14461
3.09456 -0.632136
3.08066 2.85248
2.82485 -2.1604
1.81038 0.695406
2.47291 5.47656
1.72468 -2.46118
2.69059 0.889595
2.48382 -1.25538
2.06878 1.37174
2.51346 4.83948
2.21852 -3.21794
2.12543 2.32379
3.23316 2.52072
2.49873 -2.56518
1.89237 2.31908
3.32331 -0.792538
2.97938 -0.616461
2.93959 1.61555
3.24636 0.330068
3.09552 -0.101006
3.16392 2.05719
2.95323 -1.53073
2.55503 -1.3903
1.97714 1.67015
2.82374 4.81306
1.93773 -2.6066
2.49819 0.710184
2.19348 -0.670004
2.36341 -0.296957
2.17742 0.163985
2.49679 -0.751419
2.05861 1.05288
2.70094 3.77253
2.74672 -2.99643
1.72072 1.09703
3.13178 3.70979
2.01448 -2.48757
2.4532 0.703864
2.22188 -0.703941
2.32504 -0.169636
2.21842 -0.109906
2.36559 -0.567236
2.17644 0.382778
2.56736 -0.755243
1.98891 1.24028
2.45927 5.16943
1.97927 -2.97712
2.4126 1.31964
2.75542 -0.487334
1.91092 0.620424
2.4548 4.87098
2.1998 -3.263
2.1327 2.33578
3.23478 2.49598
2.50748 -2.55551
1.87965 2.32154
3.31465 -1.00365
2.99726 -0.41838
2.83403 3.49025
2.81425 -2.65612
1.83049 0.385598
2.34929 5.30167
1.88078 -2.90796
2.48999 1.04125
2.40731 -1.12515
2.14804 0.971333
2.87626 1.0542
2.79969 4.33348
2.40156 -3.0121
1.92112 2.48668
3.27841 -1.50098
3.04638 0.292994
3.13388 2.57207
2.83746 -2.0304
1.83454 0.534416
2.36615 5.38494
1.81779 -2.76571
2.55717 0.821302
2.23248 -0.893405
2.31032 0.0011887
2.24463 -0.316684
2.30895 -0.338841
2.23125 -0.0476997
2.35173 -0.570221
2.18914 0.321307
2.51506 -0.791373
2.04047 1.14051
2.57572 4.46316
2.44791 -3.2673
1.73136 2.60192
2.93078 -3.8385
2.9881 1.88163
3.15827 -1.05397
3.13937 1.83647
3.0338 -1.22512
2.84475 3.61473
2.76374 -2.70092
1.71887 1.21247
3.21479 3.10988
2.1287 -2.5547
2.3562 1.12963
2.62472 -0.882239
1.92665 1.40263
2.68725 5.14369
1.84783 -2.54891
2.57789 0.611432
2.13061 -0.519587
2.47816 -0.515733
2.07575 0.805068
2.86529 1.97236
3.25285 0.0516236
3.10116 0.101798
3.19303 1.52648
3.02671 -1.05042
2.8428 3.55048
2.78911 -2.67154
1.76946 0.853025
2.74093 5.15873
1.76166 -2.32037
2.69909 0.800213
2.3992 -1.26247
2.15706 1.03417
2.88114 1.22402
2.96423 3.84912
2.48201 -2.83221
1.84193 2.44725
3.21578 -2.2612
3.0579 0.99555
3.21942 0.275838
3.12779 0.0918757
3.19739 1.02774
3.09204 -0.555962
3.08438 2.83855
2.82411 -2.15598
1.80869 0.711157
2.48758 5.47137
1.72301 -2.44423
2.69583 0.907496
2.52753 -1.22707
2.01889 1.49093
2.53365 5.22631
1.90689 -2.78846
2.49294 0.903787
2.29745 -0.982747
2.24587 0.358572
2.40332 -0.798975
2.14651 0.721379
2.79181 -0.0114929
2.06179 -0.545822
2.61824 -0.384598
1.96224 0.95245
2.46429 4.92753
2.16084 -3.21307
2.19721 2.17033
2.95859 4.24956
2.14704 -2.77361
2.31358 1.49279
2.88986 1.89846
3.24729 -0.0192787
3.10987 0.203026
3.20244 1.14662
3.0723 -0.689374
2.98665 3.46396
2.69089 -2.58662
1.64694 1.94308
3.2237 -2.44444
3.0302 0.436237
3.12902 2.65548
2.81259 -2.11308
1.78566 0.922069
2.73805 5.1517
1.7722 -2.34678
2.68458 0.735716
2.29107 -1.14309
2.25426 0.442874
2.41206 -0.835844
2.13922 0.786178
2.83269 0.343307
2.53979 -1.28713
2.00177 1.56491
2.63261 5.17102
1.88276 -2.66096
2.53091 0.720972
2.18382 -0.686141
2.37639 -0.318735
2.16523 0.238802
2.54673 -0.738717
2.00972 1.18422
2.48029 4.93704
2.15303 -3.18832
2.21388 2.11394
2.85277 4.60235
2.07725 -2.78347
2.37034 1.27997
2.75498 -0.459936
1.91499 0.587557
2.4802 4.75791
2.27477 -3.29994
2.01226 2.53218
3.31677 -0.656999
3.00339 -0.449154
2.82229 3.64422
2.76311 -2.74394
1.72163 1.17708
3.18482 3.34571
2.08504 -2.53457
2.39309 0.957878
2.42306 -1.04917
2.1321 0.98575
2.88009 1.5313
3.19011 2.26491
2.82526 -1.97167
1.80949 0.772246
2.5268 5.44358
1.7266 -2.41836
2.69984 0.90807
2.54386 -1.212
1.99997 1.52336
2.59729 5.21041
1.87893 -2.68302
2.52995 0.743839
2.19442 -0.72756
2.3599 -0.257604
2.18115 0.116272
2.47666 -0.740046
2.0779 0.974981
2.81015 2.8901
3.01818 -2.28204
2.89378 3.21163
2.87912 -2.42084
2.04262 -0.854262
2.6091 -0.296482
1.97422 0.857654
2.5407 4.55963
2.39524 -3.29673
1.81106 2.63783
3.03908 -3.36262
3.00926 2.1825
3.07425 -1.52781
2.94195 3.51919
2.72567 -2.59379
1.662 1.69683
3.34293 -0.954617
2.88025 -1.22794
1.97762 -0.350372
2.82135 0.744806
2.91516 0.757165
2.78016 4.29106
2.4545 -3.02609
1.82122 2.5279
3.13455 -2.86333
3.04522 1.68544
3.14209 -0.977589
3.13519 2.05362
2.99401 -1.43171
2.94572 1.15762
3.16973 2.40124
2.82335 -2.01267
1.8056 0.790297
2.55275 5.42387
1.72724 -2.3974
2.70451 0.920866
2.58131 -1.16315
1.95752 1.56561
2.76389 4.97208
1.89638 -2.58064
2.53399 0.641082
2.15132 -0.539965
2.43809 -0.482467
2.11105 0.629614
2.8253 0.326127
2.4629 -1.33971
2.09071 1.35481
2.56717 4.56181
2.39203 -3.26261
1.83279 2.62329
3.08367 -3.13209
3.02693 2.03605
3.09109 -1.38153
3.00135 3.253
2.77428 -2.41296
1.72373 1.29674
3.25226 2.75675
2.20216 -2.5791
2.28981 1.43136
2.89358 1.64194
3.24485 1.24136
2.99304 -1.06068
2.94437 1.46351
3.24506 0.916235
3.04384 -0.681142
2.86189 3.9141
2.60709 -2.85041
1.64206 2.27113
3.00614 -3.66652
3.01016 1.79167
3.15528 -1.00275
3.14155 1.84808
3.02934 -1.23943
2.85086 3.49386
2.80587 -2.63244
1.8047 0.593375
2.42901 5.49457
1.72355 -2.4979
2.68223 0.876412
2.43916 -1.26095
2.11702 1.20441
2.76473 3.36293
2.87722 -2.7231
2.17639 -1.29119
2.36793 0.0556342
2.18466 -0.131002
2.42342 -0.63178
2.12567 0.685378
2.81864 0.23373
2.32013 -1.28288
2.23022 0.682844
2.56708 -0.84399
1.98648 1.30899
2.47872 5.23802
1.91938 -2.85891
2.47311 1.02145
2.39702 -1.10426
2.15749 0.910669
2.85087 0.522856
2.88267 0.181576
2.77455 -0.661596
1.89243 0.680002
2.40097 5.14266
2.00398 -3.07122
2.37684 1.53138
2.90031 1.58421
3.23868 1.39772
2.97401 -1.20143
2.83974 -0.377035
2.04478 -0.555345
2.6543 -0.290117
1.94892 0.813037
2.48498 4.79232
2.25263 -3.27711
2.05512 2.46822
3.33221 0.39918
2.88061 -1.41597
1.961 -0.283454
2.84269 1.23145
2.79673 4.37263
2.37554 -3.01429
1.96498 2.45183
3.32056 -0.679037
2.99162 -0.542934
2.88802 2.83547
2.99029 -2.19025
2.94979 1.84638
3.20483 -0.663378
3.14708 1.02388
3.14066 -0.44458
3.17218 1.57401
3.04451 -1.03035
2.84697 3.83592
2.66376 -2.81504
1.61761 2.02988
3.12184 -3.1599
3.03501 1.2097
3.22012 0.0651218
3.13509 0.28474
3.19613 0.618231
3.13038 -0.153723
3.18699 1.36819
3.05986 -0.863194
2.90776 3.7664
2.63746 -2.76151
1.63648 2.17025
3.06534 -3.42298
