0 0.04
1 0.1536
2 0.520028
3 0.998395
4 0.00640774
5 0.0254667
6 0.0992726
7 0.35767
8 0.918969
9 0.29786
10 0.836557
11 0.546917
12 0.991195
13 0.034909
14 0.134761
15 0.466403
16 0.995485
17 0.0179785
18 0.0706211
19 0.262535
20 0.774441
21 0.698727
22 0.84203
23 0.532063
24 0.995888
25 0.0163812
26 0.0644512
27 0.241189
28 0.732068
29 0.784578
30 0.676061
31 0.87601
32 0.434465
33 0.982821
34 0.067536
35 0.251899
36 0.753784
37 0.742374
38 0.76502
39 0.719059
40 0.808053
41 0.620412
42 0.942003
43 0.218532
44 0.683103
45 0.865893
46 0.464488
47 0.994956
48 0.0200758
49 0.0786912
50 0.289996
51 0.823593
52 0.581151
53 0.973658
54 0.102592
55 0.368269
56 0.930587
57 0.258378
58 0.766475
59 0.715963
60 0.813439
61 0.607023
62 0.954184
63 0.174868
64 0.577156
65 0.976188
66 0.0929817
67 0.337344
68 0.894173
69 0.378512
70 0.940962
71 0.222209
72 0.691328
73 0.853574
74 0.499942
75 1
76 5.42911e-08
77 2.17164e-07
78 8.68657e-07
79 3.47463e-06
80 1.38985e-05
81 5.5593e-05
82 0.00022236
83 0.000889242
84 0.0035538
85 0.0141647
86 0.0558562
87 0.210945
88 0.665789
89 0.890056
90 0.391427
91 0.952847
92 0.179717
93 0.589676
94 0.967833
95 0.12453
96 0.436089
97 0.983662
98 0.0642858
99 0.240613
100 0.730873
